img_id,img_name,img_ext,img_dir,img_shape,img_size,img_mean,img_std,dtype
055525762002,055525762002.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",590098,141.1712964375814,42.384626424422,uint8
05de6f2cc93a,05de6f2cc93a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",609786,128.48941294352213,52.98180410363408,uint8
05fc1c007119,05fc1c007119.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",612288,127.94697443644206,50.286929650829705,uint8
05a5fb166117,05a5fb166117.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",594494,151.03227615356445,52.32835861503993,uint8
05b2647e63a6,05b2647e63a6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",638326,157.17328008015951,43.85586150148762,uint8
054f9dbbf673,054f9dbbf673.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",597092,165.92142740885416,40.75382027288453,uint8
0596bfb19322,0596bfb19322.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",546322,161.1202646891276,48.95055226537172,uint8
05ea495ddc3e,05ea495ddc3e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",598556,138.16690317789713,53.87949258342462,uint8
0521ea45a25e,0521ea45a25e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",606740,137.82479095458984,55.33816754559848,uint8
05fd57976b42,05fd57976b42.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",596374,165.45421600341797,36.86462755608154,uint8
0598997ca068,0598997ca068.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",569182,145.02393213907877,41.42637210328911,uint8
052203e2b26c,052203e2b26c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",646498,167.63495890299478,41.716071103107986,uint8
04920d9bc68c,04920d9bc68c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",589928,142.78268559773764,40.915420709818655,uint8
0592e5f81381,0592e5f81381.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",617882,147.65678787231445,53.99356508867631,uint8
04ea7630f980,04ea7630f980.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",612642,124.90904235839844,48.98883476490127,uint8
059de5cc205b,059de5cc205b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",627586,164.66228230794272,38.152366594822126,uint8
053549ece93c,053549ece93c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",639200,143.00820287068686,52.94579638500326,uint8
04ad8ea64f82,04ad8ea64f82.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",600970,156.64842224121094,38.89684009355525,uint8
06285d6b8f95,06285d6b8f95.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",624394,131.57373046875,52.24688838974768,uint8
04d6ae40901c,04d6ae40901c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",581928,147.54189809163412,47.900841885110545,uint8
06034408218a,06034408218a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",594114,139.93839009602866,45.98833119759498,uint8
0499835a1d31,0499835a1d31.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",645636,176.68488693237305,41.5349483064029,uint8
049dde5afcb0,049dde5afcb0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616758,163.46946589152017,42.275870275376384,uint8
04eaacfbb9f6,04eaacfbb9f6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616372,137.61325200398764,51.812207256332385,uint8
0522b4efe580,0522b4efe580.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608024,152.41162236531576,41.02134848907272,uint8
05dd21a61705,05dd21a61705.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",635424,144.51611709594727,50.09297098933345,uint8
05628dc55e70,05628dc55e70.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",610232,146.42912673950195,45.466604192897925,uint8
05af1be429c2,05af1be429c2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",603122,135.8822924296061,42.97698644024025,uint8
0632d7546a76,0632d7546a76.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",663982,138.79957071940103,53.016660213480975,uint8
04b9bcc6349b,04b9bcc6349b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",613132,162.39559936523438,39.45124464195382,uint8
067226b7fab2,067226b7fab2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",551874,164.30026626586914,36.77178227237184,uint8
069348e2588b,069348e2588b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",695650,134.62812042236328,51.97754168125291,uint8
072f5307f243,072f5307f243.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",521464,173.0491625467936,49.07599655733613,uint8
0717863ca2cb,0717863ca2cb.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",563716,144.76117197672525,45.508721530103784,uint8
078c325d8bb6,078c325d8bb6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",610916,135.65967559814453,49.90258565275423,uint8
067a0fda9d24,067a0fda9d24.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",605854,145.31213251749674,42.15943570543549,uint8
0739ff9f31de,0739ff9f31de.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",694222,140.29840723673502,56.31237406471957,uint8
0672b96aaccc,0672b96aaccc.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",688840,146.97711944580078,51.849558748463956,uint8
0667203ecaac,0667203ecaac.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",695324,145.60835138956705,52.36454477124683,uint8
0655fa439df8,0655fa439df8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591322,161.24966939290366,34.94977460713111,uint8
065f19e3bfb4,065f19e3bfb4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",620702,142.6874516805013,53.86483742258326,uint8
065a841a44ba,065a841a44ba.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",574636,142.80700810750326,51.71493457384123,uint8
0658f1250a7c,0658f1250a7c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",653340,139.98923619588217,53.84676395758538,uint8
066c0962f61f,066c0962f61f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",595978,137.39337158203125,53.81871608897869,uint8
0691d7db20db,0691d7db20db.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",664098,140.8190129597982,53.43490656625442,uint8
067f5c674ecc,067f5c674ecc.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",621012,139.42671585083008,51.24964689321837,uint8
072ed64e6b1e,072ed64e6b1e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",635880,153.45180892944336,42.46144877136163,uint8
0788fc3be62e,0788fc3be62e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",651430,144.59017690022787,46.60812935647844,uint8
074df59d37ef,074df59d37ef.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",577698,154.27264658610025,37.712477297158955,uint8
0765bbdc9383,0765bbdc9383.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",531890,158.89302825927734,37.65443083649326,uint8
06e8ba42303a,06e8ba42303a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591444,150.24533716837564,38.18265975855444,uint8
06b38f68889a,06b38f68889a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",638592,142.12049992879233,51.33120348038747,uint8
07a18d99770a,07a18d99770a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",556510,132.36447397867838,42.353988905262845,uint8
06b972c417e7,06b972c417e7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",672558,160.81238428751627,49.19255943874756,uint8
077251710d84,077251710d84.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",676104,128.68126169840494,57.99794063140206,uint8
072f8258795b,072f8258795b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",565100,140.3531354268392,51.609981212328755,uint8
07199abc71ec,07199abc71ec.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",626802,139.9398396809896,54.32914854711967,uint8
06fa18cf65e4,06fa18cf65e4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",599328,138.8283551534017,51.39615438966924,uint8
067c2884efca,067c2884efca.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",615362,139.22226206461588,51.05484689692593,uint8
079a1e414427,079a1e414427.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",654876,136.56929779052734,49.48041965855849,uint8
0756314e1ec2,0756314e1ec2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",570674,147.9509366353353,41.76780138268152,uint8
07b809228ef4,07b809228ef4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",645080,146.65551122029623,51.01783317404497,uint8
06d65d51d388,06d65d51d388.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",682264,132.99671681722006,52.912026976660215,uint8
0754412b2917,0754412b2917.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",632594,151.38315963745117,51.576752906624826,uint8
077c76891ebb,077c76891ebb.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616660,154.23582967122397,38.95326954648511,uint8
0749800b19e6,0749800b19e6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",625776,168.96886698404947,40.63386684177902,uint8
070cba638e05,070cba638e05.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",609480,124.96227900187175,51.196902028457146,uint8
076eb2bb95df,076eb2bb95df.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",693630,133.3703638712565,52.35318868953991,uint8
0765f249adeb,0765f249adeb.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616344,147.10846837361655,47.279204670529914,uint8
0788041b8689,0788041b8689.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",540078,162.49814987182617,36.673543435028634,uint8
065ed4490163,065ed4490163.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",664292,142.79067738850912,53.503353331462435,uint8
074979a0d764,074979a0d764.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",660326,133.65525436401367,53.79053351618952,uint8
079775bb2fdd,079775bb2fdd.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",524738,158.05366897583008,38.059473006821406,uint8
0769691abb2e,0769691abb2e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",606700,135.50109354654947,51.86619338764605,uint8
07bdbe578ded,07bdbe578ded.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",597066,149.8089688618978,46.921896704351674,uint8
07aa9588d526,07aa9588d526.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",597064,144.33245849609375,43.35890801778262,uint8
073318977567,073318977567.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",645066,160.15954971313477,39.10739232725882,uint8
07b7e6025852,07b7e6025852.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",637244,162.40180460611978,40.39573410977712,uint8
09170214402a,09170214402a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",611302,150.3959732055664,40.860504404253476,uint8
0940cea5b7f2,0940cea5b7f2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",642684,155.74920908610025,54.36516572155514,uint8
08ed99cd1c93,08ed99cd1c93.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",684024,125.03355662027995,56.230114943592355,uint8
09a1f9a9acb5,09a1f9a9acb5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",665522,155.5477091471354,44.356452725823026,uint8
07c40206c13e,07c40206c13e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",626886,133.0435702006022,51.88994212301758,uint8
07d11facd808,07d11facd808.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608430,148.40680948893228,54.616450734125266,uint8
07c9320dcf08,07c9320dcf08.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",648626,144.80125300089517,50.54075768893077,uint8
08782283dacc,08782283dacc.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",542198,162.9215545654297,36.05781618276105,uint8
0852c64a8e8e,0852c64a8e8e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",675638,132.40803654988608,55.407361071138915,uint8
07edb2d7b7db,07edb2d7b7db.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",638532,136.0219294230143,52.81830906935229,uint8
0897a6732808,0897a6732808.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",603950,168.00396219889322,39.000394862430454,uint8
08df9f8bf96f,08df9f8bf96f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",643184,134.99014027913412,52.915891589170606,uint8
088db93868f1,088db93868f1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",566976,165.0066769917806,41.066893768804235,uint8
08ba150ca8c0,08ba150ca8c0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",558498,163.7920824686686,37.53916648666813,uint8
093d4295e2fd,093d4295e2fd.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",316794,187.95584615071616,49.676686244473515,uint8
07f214d5cfe6,07f214d5cfe6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",680130,135.58321126302084,56.57357845562885,uint8
0828cc1c22be,0828cc1c22be.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",625370,144.60784403483072,49.703648730837216,uint8
08ea167cfd5d,08ea167cfd5d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",647648,142.14983240763345,54.092757488474355,uint8
081ecd080bb8,081ecd080bb8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",589132,143.16230901082358,55.548586534088805,uint8
0936d2ad1aa2,0936d2ad1aa2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",648736,127.09276835123698,50.28597640500147,uint8
08e928c78b6f,08e928c78b6f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",553028,142.60969670613608,41.49192842749462,uint8
09213ecbfa1e,09213ecbfa1e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608588,129.89326858520508,53.614114011031496,uint8
08ef029e160d,08ef029e160d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",683578,136.4942830403646,55.328464358525174,uint8
089a9e6be240,089a9e6be240.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",559224,165.1224479675293,53.94844530106403,uint8
07e221fcc03f,07e221fcc03f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",638470,171.98494466145834,41.66683879173012,uint8
0922dc0d0700,0922dc0d0700.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",571298,137.63142903645834,48.55131096809721,uint8
093a52e9bc1d,093a52e9bc1d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",539658,160.2865308125814,47.49506410091953,uint8
08bdf9a3d66d,08bdf9a3d66d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",650842,130.0039494832357,53.05636933577005,uint8
093c41335b4d,093c41335b4d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",692692,132.52781422932944,53.761530286654356,uint8
08887dec3fb7,08887dec3fb7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",641766,145.80166625976562,53.72871704658763,uint8
09baf62b7380,09baf62b7380.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",575044,160.30220158894858,38.14377995232141,uint8
0870e4f9d580,0870e4f9d580.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",596932,125.75356165568034,49.95138820777071,uint8
086353abf1c3,086353abf1c3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",569134,159.80129114786783,35.004125198837386,uint8
08c8cfe69757,08c8cfe69757.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",575826,150.73942057291666,41.42816959210626,uint8
096957ebdaf6,096957ebdaf6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",618086,131.5207773844401,49.61570957057588,uint8
09c27af94207,09c27af94207.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",652434,128.72515487670898,52.912191551807595,uint8
09c06b79292c,09c06b79292c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",614226,123.50827534993489,54.68479536820181,uint8
0804072fa02a,0804072fa02a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",621800,121.29376220703125,55.98276551891598,uint8
083c1684aaf8,083c1684aaf8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608966,132.32562891642252,50.13270704066244,uint8
08e2fa7b08f0,08e2fa7b08f0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",637596,141.9279874165853,54.86743963219353,uint8
08a1b468620a,08a1b468620a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",663638,143.65149688720703,53.81208707606409,uint8
0945f659b4f7,0945f659b4f7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",620020,164.46037165323892,36.11430841264206,uint8
08e7e424a77c,08e7e424a77c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",620920,126.44738006591797,55.59673887520654,uint8
08fb68d4595a,08fb68d4595a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",539652,141.72234471638998,50.107780194379444,uint8
097dd2ed6c14,097dd2ed6c14.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",620348,144.843142191569,50.04500716276367,uint8
094cf36df2f1,094cf36df2f1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",590968,138.4846954345703,51.62941054738541,uint8
09644decc895,09644decc895.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",702844,151.00525665283203,54.02968379976445,uint8
080384be79a5,080384be79a5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",589242,137.9428456624349,48.47109106771565,uint8
0a2acabf9a35,0a2acabf9a35.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",526246,163.54408009847006,46.6396165004636,uint8
09e1916da449,09e1916da449.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",666728,148.41244506835938,51.500174973540936,uint8
0b3dd9e0710e,0b3dd9e0710e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",679026,136.58637873331705,53.89339877155772,uint8
09ce9f69c8af,09ce9f69c8af.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",604886,132.3789380391439,50.55736109240285,uint8
